fold,epoch,train_loss,train_acc,val_loss,val_acc
1,1,4.123902283208656,0.07200647249190939,3.86270361328125,0.097
1,2,3.9437333647101442,0.08511326860841424,3.6912275390625,0.1255
1,3,3.836120745587889,0.1011326860841424,3.572142578125,0.1355
1,4,3.754188299642026,0.10582524271844661,3.4691220703125,0.163
1,5,3.7041253148544953,0.1168284789644013,3.4033311767578125,0.173
1,6,2.9751434597768442,0.24207119741100325,1.8079657516479493,0.468
1,7,2.314191304672883,0.37847896440129447,1.347883020401001,0.5945
1,8,1.9210742678842885,0.49773462783171524,1.0627494621276856,0.6845
1,9,1.793610927742276,0.5480582524271844,0.8183633670806885,0.7525
1,10,1.6119544814705462,0.595631067961165,0.8666121110916137,0.739
1,11,1.550592592696156,0.6027508090614887,0.7747003073692322,0.77
1,12,1.5187011837573499,0.6231391585760517,0.6041780834197998,0.8205
1,13,1.3656382579247928,0.6580906148867314,0.6660686936378479,0.8045
1,14,1.2917507429338968,0.6720064724919094,0.6031477591991424,0.8225
1,15,1.2407584886334861,0.698705501618123,0.7011849012374878,0.792
1,16,1.2636031691696266,0.6723300970873787,0.5462049007415771,0.848
1,17,1.2079663924800539,0.7124595469255663,0.5573433167934417,0.833
1,18,1.1663288036982218,0.6985436893203884,0.47385421442985537,0.868
1,19,1.18986670469389,0.7176375404530745,0.5223247594833375,0.8565
1,20,1.1337412459179035,0.7166666666666667,0.5329324331283569,0.843
1,21,0.9883641997973124,0.7537216828478964,0.5080635106563568,0.8605
1,22,1.0880418111977068,0.7203883495145631,0.5166361527442932,0.8605
1,23,1.1592690686577731,0.7153721682847897,0.48412664675712586,0.8695
1,24,1.0514693654085054,0.7412621359223301,0.49905177688598634,0.8645
1,25,1.0090706449882112,0.732200647249191,0.47716425609588625,0.864
1,26,0.9946721794921604,0.7567961165048543,0.4567512286901474,0.8745
1,27,1.0579357344355784,0.7385113268608414,0.4803732395172119,0.867
1,28,0.8865431399021334,0.7734627831715211,0.49083449256420136,0.8695
1,29,0.9094202634393205,0.7624595469255664,0.4391910754442215,0.8765
1,30,0.9539391641477937,0.7702265372168284,0.4710406783819199,0.881
1,31,0.995592039746374,0.7377022653721683,0.47623685908317565,0.874
1,32,1.025090130633135,0.7648867313915858,0.4361588318347931,0.883
