fold,epoch,train_loss,train_acc,val_loss,val_acc
1,1,4.313038264115009,0.05788197251414713,3.809064453125,0.1115
1,2,4.0300684700690645,0.07954729183508488,3.57373193359375,0.1355
1,3,3.929210207090324,0.0952303961196443,3.43737841796875,0.1745
1,4,3.8574250267895365,0.10573969280517381,3.32907470703125,0.1775
1,5,3.8236678559065056,0.10767987065481002,3.2887432861328123,0.1795
1,6,3.1096654535014494,0.21940177849636217,1.8347469444274902,0.458
1,7,2.4525673479829573,0.34470493128536783,1.3232857875823976,0.595
1,8,2.004551850409882,0.46919967663702505,1.066910743713379,0.6825
1,9,1.7914233026913124,0.5350040420371868,0.9187655963897705,0.7335
1,10,1.7091388791823638,0.5652384801940178,0.8062946953773499,0.7595
1,11,1.6143204190120064,0.608245755860954,0.7581380629539489,0.7815
1,12,1.5210081175632215,0.618431689571544,0.6634913039207458,0.8035
1,13,1.3540325178093937,0.6614389652384802,0.6324831991195679,0.8145
1,14,1.2962950862986289,0.6716248989490703,0.6168252635002136,0.8165
1,15,1.2316451458942534,0.6994341147938561,0.5763351309299469,0.8365
1,16,1.2325829871354224,0.6900565885206144,0.6301689779758454,0.809
1,17,1.2532564291283308,0.7059013742926435,0.5933022489547729,0.821
1,18,1.1474344881003,0.7235246564268392,0.5973539717197418,0.836
1,19,1.140857422231375,0.7280517380759903,0.5577922782897949,0.8525
1,20,1.0252092856790331,0.7489086499595796,0.5349274568557739,0.8525
1,21,0.9753223782117654,0.7642683912691997,0.5148556088209152,0.8605
1,22,0.9790476137457496,0.7822150363783347,0.45246848249435423,0.874
1,23,1.0067191680786391,0.7678253839935327,0.47104496669769286,0.874
1,24,1.1034120817288529,0.7616814874696847,0.45738383555412293,0.875
1,25,0.957467926341194,0.7616814874696847,0.42825064158439635,0.8845
1,26,0.8254479221114249,0.8132578819725141,0.4467390178442001,0.882
1,27,0.7940340100417912,0.8242522231204527,0.4194101631641388,0.8925
1,28,0.9766091006748505,0.7757477768795473,0.4317484464645386,0.8865
1,29,0.9793269745264693,0.7679870654810024,0.41959725666046144,0.892
1,30,0.8380019949247689,0.8088924818108326,0.43467223811149597,0.8885
1,31,0.9257875766017886,0.7814066289409862,0.3991349447965622,0.9045
1,32,0.900700565876263,0.7831851253031528,0.384469446182251,0.8985
1,33,0.9176399526571013,0.788197251414713,0.39931237244606016,0.898
1,34,0.7966224298808684,0.8079223928860145,0.3853271715641022,0.902
1,35,0.7476810299347945,0.8326596604688763,0.3724907920360565,0.9095
1,36,0.770480170901398,0.8160064672594988,0.3804953603744507,0.8975
1,37,0.7695284152666985,0.8473726758286176,0.36549393939971925,0.9065
1,38,0.7309617681472458,0.8378334680679063,0.35978343868255613,0.91
1,39,0.8321221260650561,0.7933710590137429,0.3666080098152161,0.9065
1,40,0.8305177664506214,0.8151980598221503,0.36103807711601255,0.911
1,41,0.9380352818011852,0.766208569118836,0.35134638667106627,0.9095
1,42,0.6964811525714908,0.8084074373484236,0.34486388754844666,0.9095
1,43,0.6529966086173308,0.8536782538399353,0.3460320887565613,0.914
1,44,0.8235661820769792,0.7953112368633791,0.3411221047639847,0.913
